doenca,localidade,ano,semana_epidemiologica,semana_ano,data_inicio_semana,casos_notificados,casos_confirmados,casos_fem,casos_masc,casos_0_19,casos_20_59,casos_60_mais
Influenza,Santos,2023,31,202331,2023-07-30,37,2,15,22,37,0,0
Influenza,Santos,2023,32,202332,2023-08-06,41,1,15,26,41,0,0
Influenza,Santos,2023,33,202333,2023-08-13,35,2,19,16,35,0,0
Influenza,Santos,2023,34,202334,2023-08-20,42,0,19,23,42,0,0
Influenza,Santos,2023,35,202335,2023-08-27,33,0,15,18,33,0,0
Influenza,Santos,2023,36,202336,2023-09-03,31,0,13,18,31,0,0
Influenza,Santos,2023,37,202337,2023-09-10,45,0,15,30,45,0,0
Influenza,Santos,2023,38,202338,2023-09-17,33,0,18,15,33,0,0
Influenza,Santos,2023,39,202339,2023-09-24,31,0,9,22,31,0,0
Influenza,Santos,2023,40,202340,2023-10-01,53,0,26,27,53,0,0
Influenza,Santos,2023,41,202341,2023-10-08,44,0,22,22,44,0,0
Influenza,Santos,2023,42,202342,2023-10-15,44,0,22,22,44,0,0
Influenza,Santos,2023,43,202343,2023-10-22,35,0,13,22,35,0,0
Influenza,Santos,2023,44,202344,2023-10-29,30,1,15,15,30,0,0
Influenza,Santos,2023,45,202345,2023-11-05,32,1,13,19,32,0,0
Influenza,Santos,2023,46,202346,2023-11-12,32,1,18,14,32,0,0
Influenza,Santos,2023,47,202347,2023-11-19,33,0,13,20,33,0,0
Influenza,Santos,2023,48,202348,2023-11-26,25,0,14,11,25,0,0
Influenza,Santos,2023,49,202349,2023-12-03,30,0,17,13,30,0,0
Influenza,Santos,2023,50,202350,2023-12-10,28,0,12,16,28,0,0
Influenza,Santos,2023,51,202351,2023-12-17,35,0,12,23,35,0,0
Influenza,Santos,2023,52,202352,2023-12-24,20,0,11,9,20,0,0
Influenza,Santos,2024,1,202401,2024-01-07,26,2,9,17,26,0,0
Influenza,Santos,2024,2,202402,2024-01-14,20,0,6,14,20,0,0
Influenza,Santos,2024,3,202403,2024-01-21,17,0,7,10,17,0,0
Influenza,Santos,2024,4,202404,2024-01-28,26,1,9,17,26,0,0
Influenza,Santos,2024,5,202405,2024-02-04,22,1,11,11,22,0,0
Influenza,Santos,2024,6,202406,2024-02-11,42,0,23,19,42,0,0
Influenza,Santos,2024,7,202407,2024-02-18,26,1,10,16,26,0,0
Influenza,Santos,2024,8,202408,2024-02-25,43,5,30,13,43,0,0
Influenza,Santos,2024,9,202409,2024-03-03,56,4,29,27,56,0,0
Influenza,Santos,2024,10,202410,2024-03-10,37,3,18,19,37,0,0
Influenza,Santos,2024,11,202411,2024-03-17,57,8,22,35,57,0,0
Influenza,Santos,2024,12,202412,2024-03-24,36,5,18,18,36,0,0
Influenza,Santos,2024,13,202413,2024-03-31,32,5,14,18,32,0,0
Influenza,Santos,2024,14,202414,2024-04-07,46,2,23,23,46,0,0
Influenza,Santos,2024,15,202415,2024-04-14,42,7,16,26,42,0,0
Influenza,Santos,2024,16,202416,2024-04-21,47,14,20,27,47,0,0
Influenza,Santos,2024,17,202417,2024-04-28,38,10,20,18,38,0,0
Influenza,Santos,2024,18,202418,2024-05-05,30,5,22,8,30,0,0
Influenza,Santos,2024,19,202419,2024-05-12,36,8,22,14,36,0,0
Influenza,Santos,2024,20,202420,2024-05-19,26,1,10,16,26,0,0
Influenza,Santos,2024,21,202421,2024-05-26,31,0,16,15,31,0,0
Influenza,Santos,2024,22,202422,2024-06-02,21,1,11,10,21,0,0
Influenza,Santos,2024,23,202423,2024-06-09,30,5,11,19,30,0,0
Influenza,Santos,2024,24,202424,2024-06-16,44,2,22,22,44,0,0
Influenza,Santos,2024,25,202425,2024-06-23,30,1,14,16,30,0,0
Influenza,Santos,2024,26,202426,2024-06-30,19,2,10,9,19,0,0
Influenza,Santos,2024,27,202427,2024-07-07,41,2,22,19,41,0,0
Influenza,Santos,2024,28,202428,2024-07-14,24,1,12,12,24,0,0
Influenza,Santos,2024,29,202429,2024-07-21,16,0,8,8,16,0,0
Influenza,Santos,2024,30,202430,2024-07-28,24,0,12,12,24,0,0
Influenza,Santos,2024,31,202431,2024-08-04,25,1,12,13,25,0,0
Influenza,Santos,2024,32,202432,2024-08-11,22,1,7,15,22,0,0
Influenza,Santos,2024,33,202433,2024-08-18,41,2,20,21,41,0,0
Influenza,Santos,2024,34,202434,2024-08-25,41,3,18,23,41,0,0
Influenza,Santos,2024,35,202435,2024-09-01,27,1,10,17,27,0,0
Influenza,Santos,2024,36,202436,2024-09-08,43,0,21,22,43,0,0
Influenza,Santos,2024,37,202437,2024-09-15,41,1,21,20,41,0,0
Influenza,Santos,2024,38,202438,2024-09-22,30,2,14,16,30,0,0
Influenza,Santos,2024,39,202439,2024-09-29,24,0,9,15,24,0,0
Influenza,Santos,2024,40,202440,2024-10-06,30,2,14,16,30,0,0
Influenza,Santos,2024,41,202441,2024-10-13,25,2,12,13,25,0,0
Influenza,Santos,2024,42,202442,2024-10-20,21,0,9,12,21,0,0
Influenza,Santos,2024,43,202443,2024-10-27,40,5,11,29,40,0,0
Influenza,Santos,2024,44,202444,2024-11-03,23,3,12,11,23,0,0
Influenza,Santos,2024,45,202445,2024-11-10,19,3,7,12,19,0,0
Influenza,Santos,2024,46,202446,2024-11-17,23,1,13,10,23,0,0
Influenza,Santos,2024,47,202447,2024-11-24,33,4,11,22,33,0,0
Influenza,Santos,2024,48,202448,2024-12-01,22,2,6,16,22,0,0
Influenza,Santos,2024,49,202449,2024-12-08,24,3,8,16,24,0,0
Influenza,Santos,2024,50,202450,2024-12-15,16,4,8,8,16,0,0
Influenza,Santos,2024,51,202451,2024-12-22,32,5,21,11,32,0,0
